,YearStart,YearEnd,LocationAbbr,LocationDesc,Topic,Question,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,Latitude,Longitude
2548,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.9,5.9,4.9,7.2,Gender,Male,37,-79.15925046299964,35.466220975000454
2549,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,Hispanic,37,-79.15925046299964,35.466220975000454
2550,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,7.9,7.9,6.9,9.1,Race/Ethnicity,"White, non-Hispanic",37,-79.15925046299964,35.466220975000454
2551,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,3.9,3.9,2.9,5.2,Race/Ethnicity,"Black, non-Hispanic",37,-79.15925046299964,35.466220975000454
2552,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,7.6,7.6,4.6,12.1,Race/Ethnicity,"Other, non-Hispanic",37,-79.15925046299964,35.466220975000454
2553,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.7,5.7,5.1,6.5,Overall,Overall,37,-79.15925046299964,35.466220975000454
2554,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,6.1,6.1,5.2,7.1,Gender,Female,37,-79.15925046299964,35.466220975000454
2555,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,3.5,3.5,2.6,4.8,Race/Ethnicity,"Black, non-Hispanic",37,-79.15925046299964,35.466220975000454
2556,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",37,-79.15925046299964,35.466220975000454
2557,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",37,-79.15925046299964,35.466220975000454
2558,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.9,6.9,6.0,8.1,Gender,Female,37,-79.15925046299964,35.466220975000454
2559,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.5,6.5,5.7,7.3,Overall,Overall,37,-79.15925046299964,35.466220975000454
2560,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,Hispanic,37,-79.15925046299964,35.466220975000454
2561,2020,2020,NC,North Carolina,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.4,5.4,4.5,6.5,Gender,Male,37,-79.15925046299964,35.466220975000454
2562,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",38,-100.11842104899966,47.47531977900047
2563,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.7,5.7,5.0,6.4,Gender,Female,31,-99.36572062299967,41.6410409880005
2564,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",31,-99.36572062299967,41.6410409880005
2565,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.5,5.5,4.7,6.5,Race/Ethnicity,"White, non-Hispanic",38,-100.11842104899966,47.47531977900047
2566,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.1,5.1,4.2,6.1,Race/Ethnicity,"White, non-Hispanic",38,-100.11842104899966,47.47531977900047
2567,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.7,4.7,4.3,5.2,Overall,Overall,31,-99.36572062299967,41.6410409880005
2568,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,Hispanic,38,-100.11842104899966,47.47531977900047
2569,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,33.8,33.8,20.3,50.6,Race/Ethnicity,"Multiracial, non-Hispanic",38,-100.11842104899966,47.47531977900047
2570,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,3.9,3.9,2.4,6.5,Race/Ethnicity,Hispanic,31,-99.36572062299967,41.6410409880005
2571,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.7,4.7,3.7,6.1,Gender,Male,38,-100.11842104899966,47.47531977900047
2572,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",38,-100.11842104899966,47.47531977900047
2573,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,4.6,4.6,3.6,5.8,Gender,Male,38,-100.11842104899966,47.47531977900047
2574,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",31,-99.36572062299967,41.6410409880005
2575,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.1,5.1,4.5,5.8,Gender,Female,31,-99.36572062299967,41.6410409880005
2576,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.2,5.2,4.7,5.7,Overall,Overall,31,-99.36572062299967,41.6410409880005
2577,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,4.6,4.6,4.0,5.3,Gender,Male,31,-99.36572062299967,41.6410409880005
2578,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",31,-99.36572062299967,41.6410409880005
2579,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",38,-100.11842104899966,47.47531977900047
2580,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.5,6.5,5.2,8.1,Gender,Female,38,-100.11842104899966,47.47531977900047
2581,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",38,-100.11842104899966,47.47531977900047
2582,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,2.3,2.3,1.5,3.6,Race/Ethnicity,Hispanic,31,-99.36572062299967,41.6410409880005
2583,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.4,5.4,4.9,5.9,Race/Ethnicity,"White, non-Hispanic",31,-99.36572062299967,41.6410409880005
2584,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.4,5.4,4.5,6.4,Overall,Overall,38,-100.11842104899966,47.47531977900047
2585,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",38,-100.11842104899966,47.47531977900047
2586,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",31,-99.36572062299967,41.6410409880005
2587,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,7.5,7.5,4.4,12.6,Race/Ethnicity,"Black, non-Hispanic",31,-99.36572062299967,41.6410409880005
2588,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.3,4.3,3.7,5.0,Gender,Male,31,-99.36572062299967,41.6410409880005
2589,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.5,5.5,4.7,6.5,Overall,Overall,38,-100.11842104899966,47.47531977900047
2590,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,Hispanic,38,-100.11842104899966,47.47531977900047
2591,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,7.1,7.1,4.2,11.7,Race/Ethnicity,"Black, non-Hispanic",31,-99.36572062299967,41.6410409880005
2592,2020,2020,NE,Nebraska,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.7,4.7,4.2,5.2,Race/Ethnicity,"White, non-Hispanic",31,-99.36572062299967,41.6410409880005
2593,2020,2020,ND,North Dakota,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,6.1,6.1,4.8,7.8,Gender,Female,38,-100.11842104899966,47.47531977900047
2594,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",33,-71.50036091999965,43.65595011300047
2595,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.9,5.9,4.9,7.0,Gender,Female,33,-71.50036091999965,43.65595011300047
2596,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.4,5.4,4.7,6.1,Race/Ethnicity,"White, non-Hispanic",33,-71.50036091999965,43.65595011300047
2597,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.7,5.7,5.0,6.5,Overall,Overall,33,-71.50036091999965,43.65595011300047
2598,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,Hispanic,33,-71.50036091999965,43.65595011300047
2599,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",33,-71.50036091999965,43.65595011300047
2600,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.6,6.6,5.5,7.8,Gender,Male,33,-71.50036091999965,43.65595011300047
2601,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",33,-71.50036091999965,43.65595011300047
2602,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,Hispanic,33,-71.50036091999965,43.65595011300047
2603,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.6,5.6,4.7,6.8,Gender,Male,33,-71.50036091999965,43.65595011300047
2604,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",33,-71.50036091999965,43.65595011300047
2605,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.4,6.4,5.6,7.2,Race/Ethnicity,"White, non-Hispanic",33,-71.50036091999965,43.65595011300047
2606,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",33,-71.50036091999965,43.65595011300047
2607,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.6,6.6,5.6,7.7,Gender,Female,33,-71.50036091999965,43.65595011300047
2608,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",33,-71.50036091999965,43.65595011300047
2609,2020,2020,NH,New Hampshire,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,6.6,6.6,5.8,7.4,Overall,Overall,33,-71.50036091999965,43.65595011300047
2610,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.6,5.6,3.3,9.5,Race/Ethnicity,"Multiracial, non-Hispanic",34,-74.27369128799967,40.13057004800049
2611,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.1,5.1,4.4,5.9,Gender,Female,34,-74.27369128799967,40.13057004800049
2612,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,3.4,3.4,2.5,4.6,Race/Ethnicity,Hispanic,34,-74.27369128799967,40.13057004800049
2613,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.8,4.8,3.6,6.5,Race/Ethnicity,"Black, non-Hispanic",34,-74.27369128799967,40.13057004800049
2614,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.8,5.8,5.1,6.5,Race/Ethnicity,"White, non-Hispanic",34,-74.27369128799967,40.13057004800049
2615,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",34,-74.27369128799967,40.13057004800049
2616,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.4,4.4,3.9,4.9,Overall,Overall,34,-74.27369128799967,40.13057004800049
2617,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.6,4.6,3.9,5.3,Race/Ethnicity,"White, non-Hispanic",34,-74.27369128799967,40.13057004800049
2618,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,3.9,3.9,3.3,4.6,Gender,Male,34,-74.27369128799967,40.13057004800049
2619,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",34,-74.27369128799967,40.13057004800049
2620,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.0,5.0,2.9,8.6,Race/Ethnicity,"Multiracial, non-Hispanic",34,-74.27369128799967,40.13057004800049
2621,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,4.9,4.9,4.4,5.4,Overall,Overall,34,-74.27369128799967,40.13057004800049
2622,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,3.8,3.8,2.8,5.3,Race/Ethnicity,Hispanic,34,-74.27369128799967,40.13057004800049
2623,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.8,5.8,5.1,6.6,Gender,Female,34,-74.27369128799967,40.13057004800049
2624,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.4,5.4,4.0,7.2,Race/Ethnicity,"Black, non-Hispanic",34,-74.27369128799967,40.13057004800049
2625,2020,2020,NJ,New Jersey,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,3.6,3.6,3.0,4.3,Gender,Male,34,-74.27369128799967,40.13057004800049
2626,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,4.6,4.6,3.7,5.7,Gender,Male,35,-106.24058098499967,34.52088095200048
2627,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,8.0,8.0,6.8,9.4,Race/Ethnicity,"White, non-Hispanic",35,-106.24058098499967,34.52088095200048
2628,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,3.1,3.1,2.3,4.0,Race/Ethnicity,Hispanic,35,-106.24058098499967,34.52088095200048
2629,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.0,4.0,3.2,5.0,Gender,Male,35,-106.24058098499967,34.52088095200048
2630,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",35,-106.24058098499967,34.52088095200048
2631,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,3.2,3.2,2.4,4.1,Race/Ethnicity,Hispanic,35,-106.24058098499967,34.52088095200048
2632,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.3,4.3,3.7,4.9,Overall,Overall,35,-106.24058098499967,34.52088095200048
2633,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,5.3,5.3,4.4,6.5,Race/Ethnicity,"White, non-Hispanic",35,-106.24058098499967,34.52088095200048
2634,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",35,-106.24058098499967,34.52088095200048
2635,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",35,-106.24058098499967,34.52088095200048
2636,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",35,-106.24058098499967,34.52088095200048
2637,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.1,5.1,4.4,5.8,Overall,Overall,35,-106.24058098499967,34.52088095200048
2638,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",35,-106.24058098499967,34.52088095200048
2639,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.6,4.6,3.9,5.5,Gender,Female,35,-106.24058098499967,34.52088095200048
2640,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.5,5.5,4.6,6.5,Gender,Female,35,-106.24058098499967,34.52088095200048
2641,2020,2020,NM,New Mexico,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",35,-106.24058098499967,34.52088095200048
2642,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",32,-117.07184056399967,39.493240390000494
2643,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,7.3,7.3,5.6,9.5,Gender,Male,32,-117.07184056399967,39.493240390000494
2644,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,10.7,10.7,8.8,13.1,Race/Ethnicity,"White, non-Hispanic",32,-117.07184056399967,39.493240390000494
2645,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",32,-117.07184056399967,39.493240390000494
2646,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Multiracial, non-Hispanic",32,-117.07184056399967,39.493240390000494
2647,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,8.3,8.3,6.6,10.4,Race/Ethnicity,"White, non-Hispanic",32,-117.07184056399967,39.493240390000494
2648,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,6.5,6.5,5.4,7.8,Overall,Overall,32,-117.07184056399967,39.493240390000494
2649,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Black, non-Hispanic",32,-117.07184056399967,39.493240390000494
2650,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,7.2,7.2,5.6,9.2,Gender,Female,32,-117.07184056399967,39.493240390000494
2651,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",32,-117.07184056399967,39.493240390000494
2652,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,7.2,7.2,6.0,8.7,Overall,Overall,32,-117.07184056399967,39.493240390000494
2653,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,Hispanic,32,-117.07184056399967,39.493240390000494
2654,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,6.8,6.8,5.1,8.8,Gender,Male,32,-117.07184056399967,39.493240390000494
2655,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,6.1,6.1,4.8,7.9,Gender,Female,32,-117.07184056399967,39.493240390000494
2656,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,,,,,Race/Ethnicity,Hispanic,32,-117.07184056399967,39.493240390000494
2657,2020,2020,NV,Nevada,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",32,-117.07184056399967,39.493240390000494
2658,2020,2020,NY,New York,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,5.0,5.0,4.6,5.5,Overall,Overall,36,-75.54397042699964,42.82700103200045
2659,2020,2020,NY,New York,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Age-adjusted Prevalence,4.7,4.7,4.2,5.1,Race/Ethnicity,"White, non-Hispanic",36,-75.54397042699964,42.82700103200045
2660,2020,2020,NY,New York,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,Crude Prevalence,,,,,Race/Ethnicity,"Other, non-Hispanic",36,-75.54397042699964,42.82700103200045
